tiempo,mu
1.000533699,0.000355
1.000667123,0.000354
1.000800548,0.000354
1.000967329,0.000353
1.001175805,0.000352
1.0014364,0.000351
1.001696995,0.00035
1.00195759,0.000349
1.002156111,0.000348
1.002331486,0.000347
1.002480591,0.000346
1.002600831,0.000346
1.002721072,0.000345
1.002841313,0.000345
1.002961554,0.000344
1.003081795,0.000344
1.003202036,0.000343
1.003322277,0.000343
1.003430016,0.000343
1.003537756,0.000342
1.003620108,0.000342
1.003691804,0.000342
1.003756585,0.000341
1.003821366,0.000341
1.003886147,0.000341
1.003967123,0.000341
1.004048099,0.000341
1.004149318,0.00034
1.004250538,0.00034
1.004351758,0.00034
1.004452978,0.00034
1.004554198,0.000339
1.004655418,0.000339
1.004756638,0.000339
1.004883163,0.000339
1.005009688,0.000339
1.005167844,0.000338
1.005326,0.000338
1.005523695,0.000338
1.005721391,0.000338
1.005919086,0.000338
1.006095904,0.000338
1.006272723,0.000338
1.006449541,0.000338
1.006626359,0.000338
1.006847382,0.000338
1.007068405,0.000338
1.007289428,0.000339
1.007454578,0.000339
1.007580747,0.000339
1.007706916,0.00034
1.007833086,0.00034
1.007959255,0.000341
1.008085424,0.000341
1.008211593,0.000341
1.008337763,0.000342
1.008495474,0.000343
1.008630623,0.000343
1.008753212,0.000344
1.008875801,0.000344
1.00899839,0.000345
1.00912098,0.000346
1.009235564,0.000346
1.009337208,0.000347
1.009438851,0.000347
1.009540495,0.000348
1.009642139,0.000349
1.009743782,0.000349
1.009845426,0.00035
1.00997248,0.000351
1.010131298,0.000352
1.010270513,0.000353
1.010386143,0.000354
1.010501773,0.000355
1.010617403,0.000356
1.01076194,0.000357
1.010942612,0.000359
1.011123283,0.00036
1.011303955,0.000362
1.011448013,0.000363
1.011592071,0.000365
1.011712955,0.000366
1.011833839,0.000367
1.011954722,0.000369
1.012075606,0.00037
1.01219649,0.000371
1.012347594,0.000373
1.012498699,0.000375
1.012625948,0.000376
1.012739315,0.000377
1.012842376,0.000379
1.012945438,0.00038
1.013048499,0.000381
1.01315156,0.000382
1.013280386,0.000384
1.013409212,0.000386
1.013538039,0.000387
1.01365572,0.000389
1.013773401,0.00039
1.013891082,0.000392
1.014008763,0.000393
1.014126444,0.000395
1.014231404,0.000396
1.01432782,0.000397
1.014424236,0.000398
1.014520652,0.0004
1.014617068,0.000401
1.014737589,0.000402
1.014858109,0.000404
1.014971259,0.000406
1.01508441,0.000407
1.015197561,0.000409
1.015310711,0.00041
1.015423862,0.000412
1.0155653,0.000414
1.015706738,0.000416
1.015883536,0.000418
1.016060334,0.000421
1.016237132,0.000423
1.01638705,0.000425
1.016536968,0.000427
1.016665615,0.000429
1.016781696,0.000431
1.016887732,0.000432
1.016993769,0.000434
1.017099805,0.000436
1.017205842,0.000437
1.017311878,0.000439
1.017417914,0.00044
1.017523951,0.000442
1.017656496,0.000444
1.017789042,0.000446
1.017954724,0.000449
1.018101046,0.000451
1.018226394,0.000453
1.018351743,0.000455
1.018477091,0.000457
1.018602439,0.000459
1.018720967,0.000461
1.018839495,0.000463
1.018949093,0.000465
1.01905869,0.000466
1.019168287,0.000468
1.019277885,0.00047
1.019387482,0.000472
1.019497079,0.000473
1.019606677,0.000475
1.019716274,0.000477
1.019825871,0.000479
1.019935469,0.000481
1.020045066,0.000483
1.020154663,0.000485
1.020264261,0.000486
1.020373858,0.000488
1.020483455,0.00049
1.020593053,0.000492
1.020730049,0.000494
1.020867046,0.000496
1.021004043,0.000499
1.02112607,0.000501
1.021223546,0.000502
1.021321023,0.000504
1.0214185,0.000505
1.021515977,0.000507
1.021613454,0.000509
1.021704986,0.00051
1.021796518,0.000512
1.02188805,0.000513
1.021979582,0.000515
1.022071115,0.000516
1.022162647,0.000518
1.022277062,0.000519
1.022391477,0.000521
1.022534496,0.000523
1.022677515,0.000526
1.022820534,0.000528
1.022963553,0.00053
1.023106572,0.000532
1.023249591,0.000534
1.02339261,0.000537
1.023504056,0.000538
1.023615502,0.00054
1.023726949,0.000541
1.023838395,0.000543
1.023949841,0.000544
1.024061287,0.000546
1.024200595,0.000548
1.024339903,0.00055
1.024467912,0.000551
1.024595921,0.000553
1.02472393,0.000554
1.024845289,0.000556
1.024966649,0.000557
1.025080215,0.000559
1.02519378,0.00056
1.025307346,0.000561
1.025405704,0.000563
1.025504062,0.000564
1.02560242,0.000565
1.025700777,0.000566
1.025799135,0.000567
1.025897493,0.000568
1.025995851,0.000569
1.026094208,0.00057
1.026192566,0.000571
1.026290924,0.000572
1.026389282,0.000572
1.02648764,0.000573
1.026610587,0.000574
1.026764271,0.000576
1.026917955,0.000577
1.027071639,0.000578
1.027203318,0.000579
1.027334996,0.00058
1.027466675,0.000581
1.027598353,0.000581
1.027730032,0.000582
1.02786171,0.000583
1.027993389,0.000583
1.028125068,0.000584
1.028256746,0.000585
1.028388425,0.000585
1.028520103,0.000585
1.028651782,0.000586
1.028783461,0.000586
1.028948059,0.000586
1.029112657,0.000587
1.029318405,0.000587
1.029524153,0.000587
1.0297299,0.000587
1.029935648,0.000587
1.030141396,0.000586
1.030347144,0.000586
1.030604329,0.000585
1.030861513,0.000584
1.031088834,0.000583
1.031266708,0.000582
1.031411678,0.000582
1.031528437,0.000581
1.031635807,0.00058
1.031743177,0.00058
1.031850546,0.000579
1.031957916,0.000578
1.032065286,0.000578
1.032199498,0.000577
1.032333711,0.000576
1.032501476,0.000574
1.032669242,0.000573
1.032837007,0.000571
1.033004772,0.00057
1.033172538,0.000569
1.033340303,0.000567
1.033508069,0.000566
1.033675834,0.000564
1.033885541,0.000562
1.034095248,0.00056
1.034304954,0.000558
1.034514661,0.000556
1.034724368,0.000554
1.034898479,0.000553
1.035072589,0.000551
1.0352467,0.000549
1.035420811,0.000548
1.035594922,0.000546
1.035769033,0.000544
1.035943144,0.000542
1.036117254,0.00054
1.036291365,0.000538
1.036454025,0.000536
1.036616685,0.000535
1.03682001,0.000532
1.037023335,0.00053
1.03722666,0.000528
1.037429985,0.000526
1.03763331,0.000523
1.037836635,0.000521
1.03803996,0.000519
1.038243285,0.000517
1.038431322,0.000515
1.038592111,0.000513
1.038741809,0.000511
1.038891508,0.00051
1.039078631,0.000508
1.03924473,0.000506
1.039410828,0.000504
1.03956714,0.000502
1.039711663,0.000501
1.039856185,0.000499
1.040000707,0.000498
1.040145229,0.000496
1.040289751,0.000494
1.040434274,0.000493
1.040578796,0.000491
1.040723318,0.00049
1.040858059,0.000488
1.0409928,0.000487
1.041116559,0.000486
1.041240318,0.000484
1.041352996,0.000483
1.041465674,0.000482
1.041578352,0.000481
1.04169103,0.00048
1.041803709,0.000479
1.041944556,0.000477
1.042077504,0.000476
1.042199502,0.000475
1.0423215,0.000474
1.042443498,0.000472
1.042565496,0.000471
1.042687493,0.00047
1.042839991,0.000468
1.042992488,0.000467
1.04318311,0.000465
1.043348131,0.000464
1.043513153,0.000462
1.043678174,0.000461
1.043817741,0.00046
1.043957308,0.000458
1.044096874,0.000457
1.044236441,0.000456
1.044376008,0.000455
1.044503381,0.000454
1.044630753,0.000453
1.044758126,0.000452
1.044885499,0.000451
1.045012872,0.00045
1.045140245,0.000449
1.045267617,0.000448
1.04539499,0.000448
1.045522363,0.000447
1.045649736,0.000446
1.045777108,0.000445
1.045904481,0.000444
1.046031854,0.000443
1.046159227,0.000442
1.0462866,0.000441
1.046445816,0.00044
1.046605032,0.000439
1.046804052,0.000438
1.047003072,0.000436
1.047157498,0.000435
1.047288113,0.000435
1.047418728,0.000434
1.047549342,0.000433
1.047679957,0.000432
1.047810572,0.000431
1.047941186,0.00043
1.048071801,0.000429
1.048180808,0.000429
1.048289814,0.000428
1.04839058,0.000427
1.048491346,0.000427
1.048592111,0.000426
1.048692877,0.000425
1.048793642,0.000425
1.048894408,0.000424
1.048995174,0.000423
1.049095939,0.000423
1.049221896,0.000422
1.049347853,0.000421
1.04947381,0.00042
1.049631257,0.000419
1.049762995,0.000418
1.049894734,0.000417
1.050026473,0.000416
1.050158211,0.000416
1.05028995,0.000415
1.050413753,0.000414
1.050537556,0.000413
1.05066136,0.000412
1.050785163,0.000412
1.050908966,0.000411
1.051032769,0.00041
1.051156573,0.000409
1.051280376,0.000409
1.051404179,0.000408
1.051558933,0.000407
1.051713687,0.000406
1.05190713,0.000405
1.052100572,0.000404
1.052342376,0.000402
1.052584179,0.000401
1.052808064,0.0004
1.05308792,0.000398
1.053367776,0.000397
1.053717596,0.000395
1.054042886,0.000394
1.054300725,0.000393
1.054558565,0.000392
1.054816404,0.00039
1.055074243,0.000389
1.055332082,0.000388
1.055562367,0.000387
1.055758155,0.000386
1.055953942,0.000386
1.05614973,0.000385
1.056306645,0.000384
1.056446138,0.000384
1.056567658,0.000383
1.056689177,0.000383
1.056810697,0.000382
1.056932216,0.000382
1.057053736,0.000381
1.057175255,0.000381
1.057289667,0.00038
1.057404079,0.00038
1.057518491,0.000379
1.057661507,0.000379
1.057840275,0.000378
1.058063737,0.000377
1.058343063,0.000376
1.058692221,0.000375
1.059041379,0.000374
1.059372402,0.000372
1.059632564,0.000371
1.059819897,0.000371
1.059991097,0.00037
1.060123278,0.00037
1.060255459,0.000369
1.060374951,0.000369
1.060494444,0.000368
1.060613937,0.000368
1.060733429,0.000368
1.060852922,0.000367
1.061002288,0.000367
1.061132075,0.000366
1.061251245,0.000366
1.061370415,0.000366
1.061489585,0.000365
1.061608755,0.000365
1.061757717,0.000365
1.061898254,0.000364
1.062073926,0.000364
1.062249597,0.000364
1.062401015,0.000363
1.062530937,0.000363
1.062651226,0.000363
1.062771514,0.000362
1.062891803,0.000362
1.062992874,0.000362
1.063093946,0.000362
1.063195017,0.000362
1.063296089,0.000362
1.06339716,0.000361
1.063498231,0.000361
1.063599303,0.000361
1.063700374,0.000361
1.063801446,0.000361
1.063927785,0.000361
1.064085709,0.00036
1.064211123,0.00036
1.064323334,0.00036
1.064435546,0.00036
1.064547757,0.00036
1.064659969,0.00036
1.064772181,0.00036
1.064912445,0.000359
1.065087776,0.000359
1.065263106,0.000359
1.065438437,0.000359
1.065562647,0.000359
1.065686856,0.000359
1.065811066,0.000359
1.065935276,0.000359
1.066059486,0.000358
1.066183696,0.000358
1.066284409,0.000358
1.066372412,0.000358
1.066460416,0.000358
1.06654842,0.000358
1.066636424,0.000358
1.066724427,0.000358
1.066812431,0.000358
1.066900435,0.000358
1.066988438,0.000358
1.067076442,0.000358
1.067164446,0.000358
1.067252449,0.000358
1.067340453,0.000358
1.067428457,0.000358
1.06751646,0.000358
1.067626465,0.000358
1.067763971,0.000358
1.067901477,0.000358
1.068030771,0.000358
1.068160064,0.000358
1.068280536,0.000358
1.068401007,0.000358
1.068521478,0.000358
1.06864195,0.000358
1.068762421,0.000358
1.068882892,0.000359
1.069033481,0.000359
1.06918407,0.000359
1.06932106,0.000359
1.069417508,0.000359
1.069498024,0.000359
1.06957854,0.000359
1.069659055,0.000359
1.069739571,0.00036
1.069820086,0.00036
1.069920731,0.00036
1.070021375,0.00036
1.070147181,0.00036
1.070272987,0.000361
1.070430244,0.000361
1.070587501,0.000361
1.070744758,0.000362
1.07087311,0.000362
1.071001462,0.000363
1.071129814,0.000363
1.071258167,0.000364
1.071386519,0.000364
1.071514871,0.000365
1.071643223,0.000365
1.071747744,0.000366
1.071852266,0.000366
1.071956787,0.000366
1.072061308,0.000367
1.072156214,0.000367
1.07225112,0.000368
1.072340321,0.000368
1.072429522,0.000369
1.07251221,0.000369
1.072594898,0.00037
1.072666236,0.00037
1.072737573,0.00037
1.072808911,0.000371
1.072880248,0.000371
1.07296942,0.000372
1.073058592,0.000372
1.073170057,0.000373
1.073281522,0.000374
1.073392987,0.000375
1.073532319,0.000376
1.07366138,0.000377
1.07378384,0.000377
1.073891672,0.000378
1.073999503,0.000379
1.074107334,0.00038
1.074215166,0.000381
1.074349955,0.000382
1.074484744,0.000383
1.07465323,0.000384
1.074821717,0.000386
1.074990203,0.000387
1.075158689,0.000388
1.075315861,0.00039
1.075473032,0.000391
1.075630203,0.000393
1.075778742,0.000394
1.075927281,0.000395
1.07607582,0.000397
1.076224359,0.000398
1.076372898,0.0004
1.076521437,0.000401
1.076669976,0.000403
1.076781192,0.000404
1.076879431,0.000405
1.07697767,0.000406
1.077075908,0.000407
1.077174147,0.000408
1.077272386,0.000409
1.077370625,0.00041
1.077468864,0.000411
1.077567102,0.000412
1.077689901,0.000414
1.077812699,0.000415
1.077935498,0.000417
1.078058296,0.000418
1.078181095,0.00042
1.078303893,0.000422
1.078418455,0.000423
1.078533016,0.000424
1.078647577,0.000426
1.078755638,0.000427
1.078863699,0.000429
1.078971759,0.00043
1.07907982,0.000432
1.079187881,0.000433
1.079295941,0.000435
1.079397667,0.000436
1.079499392,0.000437
1.079601117,0.000439
1.079702843,0.00044
1.079829999,0.000442
1.079957156,0.000444
1.080084313,0.000446
1.080211469,0.000447
1.080324459,0.000449
1.080437448,0.000451
1.080540978,0.000452
1.080638196,0.000454
1.080728373,0.000455
1.08081855,0.000456
1.080908728,0.000458
1.080998905,0.000459
1.081089083,0.00046
1.08117926,0.000462
1.081269437,0.000463
1.081359615,0.000465
1.081449792,0.000466
1.08153997,0.000468
1.081652691,0.000469
1.081793594,0.000472
1.081934496,0.000474
1.082075398,0.000476
1.082194252,0.000478
1.082313105,0.00048
1.082431959,0.000482
1.082541413,0.000484
1.082650866,0.000486
1.08276032,0.000488
1.082869773,0.000489
1.082979227,0.000491
1.08308868,0.000493
1.083198134,0.000495
1.083307588,0.000497
1.083417041,0.000498
1.083526495,0.0005
1.083635948,0.000502
1.083745402,0.000504
1.083854856,0.000506
1.083964309,0.000507
1.084073763,0.000509
1.084183216,0.000511
1.08429267,0.000513
1.084395597,0.000514
1.084480358,0.000516
1.08456512,0.000517
1.084649881,0.000518
1.084734643,0.00052
1.084819405,0.000521
1.084925356,0.000523
1.085031308,0.000524
1.08513726,0.000526
1.085243212,0.000527
1.085349164,0.000529
1.085455116,0.000531
1.085561068,0.000532
1.08566702,0.000534
1.085772972,0.000535
1.085878924,0.000537
1.085984876,0.000538
1.086090828,0.00054
1.086223267,0.000541
1.086355707,0.000543
1.086521257,0.000545
1.086674925,0.000547
1.08680356,0.000549
1.086932194,0.00055
1.087060829,0.000552
1.087189464,0.000553
1.087318098,0.000555
1.087446733,0.000556
1.087575368,0.000558
1.087704003,0.000559
1.087832637,0.00056
1.087961272,0.000562
1.088089907,0.000563
1.0882507,0.000564
1.088451692,0.000566
1.088618296,0.000568
1.088771343,0.000569
1.088911021,0.00057
1.089050699,0.000572
1.089190377,0.000573
1.089330056,0.000574
1.089469734,0.000575
1.089609412,0.000576
1.08974909,0.000577
1.089876402,0.000577
1.090003715,0.000578
1.090131027,0.000579
1.09025834,0.00058
1.09037556,0.00058
1.090492781,0.000581
1.090610001,0.000582
1.090727222,0.000582
1.090873747,0.000583
1.091005583,0.000583
1.091137419,0.000584
1.091269254,0.000584
1.09140109,0.000585
1.091532926,0.000585
1.091664762,0.000585
1.091796597,0.000586
1.091961392,0.000586
1.092126187,0.000586
1.092290981,0.000587
1.092455776,0.000587
1.092620571,0.000587
1.092785365,0.000587
1.09295016,0.000587
1.093114955,0.000587
1.093279749,0.000586
1.093444544,0.000586
1.093609339,0.000586
1.093774133,0.000586
1.093928324,0.000585
1.094082514,0.000585
1.094226812,0.000585
1.094371109,0.000584
1.094497214,0.000584
1.094623319,0.000583
1.094749423,0.000583
1.094875528,0.000582
1.095033159,0.000581
1.09519079,0.00058
1.095348421,0.00058
1.095506052,0.000579
1.095663683,0.000578
1.095821313,0.000576
1.096018352,0.000575
1.096215391,0.000574
1.096412429,0.000572
1.096609468,0.000571
1.096806506,0.000569
1.096989971,0.000568
1.097161316,0.000566
1.097306823,0.000565
1.097452329,0.000564
1.097586137,0.000563
1.097719946,0.000562
1.097853755,0.00056
1.097987563,0.000559
1.098121372,0.000558
1.098255181,0.000557
1.098388989,0.000555
1.098522798,0.000554
1.098690059,0.000552
1.098857319,0.000551
1.09902458,0.000549
1.099191841,0.000547
1.099359102,0.000546
1.099526362,0.000544
1.099693623,0.000543
1.099860884,0.000541
1.1,0.000539
1.100167261,0.000538
1.100334522,0.000536
1.100493044,0.000534
1.100642466,0.000533
1.100775218,0.000531
1.10090797,0.00053
1.101040722,0.000529
1.101173474,0.000527
1.101306226,0.000526
1.101438978,0.000525
1.10157173,0.000523
1.101704482,0.000522
1.101837234,0.000521
1.101960241,0.000519
1.102083248,0.000518
1.102206255,0.000517
1.102329262,0.000516
1.102452269,0.000514
1.102606028,0.000513
1.102747405,0.000512
1.102888782,0.00051
1.103019486,0.000509
1.10315019,0.000508
1.10327107,0.000507
1.103391949,0.000506
1.103512828,0.000505
1.103625634,0.000504
1.103738441,0.000503
1.103851247,0.000502
1.103964053,0.000501
1.10407686,0.0005
1.104189666,0.000499
1.104302473,0.000498
1.104415279,0.000497
1.104556287,0.000495
1.104697295,0.000494
1.104838303,0.000493
1.104961658,0.000492
1.105077035,0.000491
1.105192411,0.000489
1.105307788,0.000488
1.105423164,0.000487
1.105538541,0.000486
1.105653917,0.000485
1.105798138,0.000484
1.105942358,0.000482
1.106122634,0.00048
1.10630291,0.000479
1.106528255,0.000477
1.106809936,0.000474
1.107091616,0.000471
1.107321058,0.00047
1.107499316,0.000468
1.107664254,0.000467
1.107800792,0.000466
1.107923615,0.000465
1.10803878,0.000464
1.108153944,0.000463
1.108269109,0.000462
1.108384274,0.000461
1.108499438,0.00046
1.108614603,0.000459
1.108729768,0.000458
1.108844932,0.000457
1.108960097,0.000456
1.109104053,0.000455
1.109283998,0.000453
1.109508929,0.000451
1.109790092,0.000448
1.110044931,0.000446
1.110259929,0.000444
1.110474928,0.000442
1.110689926,0.000441
1.110904925,0.000439
1.111106219,0.000437
1.111307513,0.000435
1.111508807,0.000434
1.111693862,0.000432
1.111878916,0.000431
1.112022238,0.00043
1.112150295,0.000429
1.112267311,0.000428
1.112384327,0.000427
1.112501343,0.000426
1.112618358,0.000425
1.112735374,0.000424
1.112881644,0.000423
1.113027913,0.000422
1.113174183,0.000421
1.113320453,0.00042
1.113466722,0.000419
1.113612992,0.000418
1.113795829,0.000416
1.113978666,0.000415
1.114207213,0.000413
1.114435759,0.000412
1.1146178,0.000411
1.114780922,0.000409
1.114944045,0.000408
1.115107167,0.000407
1.115270289,0.000406
1.115474192,0.000405
1.115678095,0.000403
1.115881998,0.000402
1.116070344,0.000401
1.116216461,0.0004
1.116362577,0.000399
1.116493721,0.000398
1.116624865,0.000398
1.116747207,0.000397
1.116869548,0.000396
1.116985057,0.000396
1.117100565,0.000395
1.117216074,0.000395
1.117331582,0.000394
1.117475968,0.000393
1.117620353,0.000393
1.117800835,0.000392
1.11795941,0.000391
1.118103429,0.00039
1.118247447,0.00039
1.118391465,0.000389
1.118535484,0.000388
1.118679502,0.000388
1.11882352,0.000387
1.118967539,0.000387
1.119147562,0.000386
1.119327585,0.000385
1.119507608,0.000385
1.119732636,0.000384
1.119957665,0.000383
1.120169521,0.000382
1.120349011,0.000382
1.120528501,0.000381
1.120675794,0.000381
1.120823088,0.00038
1.120970382,0.00038
1.121117675,0.00038
1.121264969,0.000379
1.121384221,0.000379
1.121503473,0.000379
1.121622726,0.000378
1.121741978,0.000378
1.121891043,0.000378
1.122077375,0.000377
1.12231029,0.000377
1.122601433,0.000376
1.122965362,0.000375
1.1231597,0.000375
1.123354038,0.000375
1.12346247,0.000374
1.123570902,0.000374
1.123679333,0.000374
1.123779252,0.000374
1.123873449,0.000374
1.123967646,0.000373
1.124056972,0.000373
1.124146298,0.000373
1.124235625,0.000373
1.124324951,0.000373
1.124436609,0.000372
1.124548266,0.000372
1.124659924,0.000372
1.12475925,0.000372
1.124858577,0.000372
1.124957903,0.000371
1.125057229,0.000371
1.125181386,0.000371
1.125276786,0.000371
1.125372185,0.00037
1.125451573,0.00037
1.125530961,0.00037
1.125610348,0.00037
1.125689736,0.00037
1.125788971,0.00037
1.125888205,0.000369
1.126012248,0.000369
1.126136292,0.000369
1.126260335,0.000369
1.126377448,0.000368
1.126494561,0.000368
1.126611674,0.000368
1.126728786,0.000368
1.126875177,0.000367
1.127021568,0.000367
1.127204557,0.000367
1.127387546,0.000366
1.127570535,0.000366
1.127701065,0.000366
1.127831594,0.000365
1.127944209,0.000365
1.128047749,0.000365
1.128132817,0.000365
1.128217885,0.000365
1.128302952,0.000365
1.12838802,0.000365
1.128473088,0.000364
1.128558156,0.000364
1.128643223,0.000364
1.128749558,0.000364
1.128855892,0.000364
1.128988811,0.000364
1.129154959,0.000364
1.129299789,0.000364
1.12944462,0.000364
1.12958945,0.000364
1.129770489,0.000364
1.129996786,0.000363
1.130279659,0.000363
1.130562531,0.000363
1.130845403,0.000364
1.131051062,0.000364
1.131209775,0.000364
1.131368488,0.000364
1.131512976,0.000364
1.131644604,0.000364
1.131776231,0.000365
1.131907858,0.000365
1.132039486,0.000365
1.132171113,0.000365
1.13230274,0.000366
1.132434368,0.000366
1.132565995,0.000366
1.132697622,0.000366
1.13282925,0.000367
1.132960877,0.000367
1.133092504,0.000368
1.133207161,0.000368
1.133321817,0.000368
1.133436473,0.000368
1.133551129,0.000369
1.133665785,0.000369
1.133768874,0.00037
1.133871962,0.00037
1.13397505,0.00037
1.134078138,0.000371
1.134181226,0.000371
1.134284314,0.000371
1.134387402,0.000372
1.134516262,0.000372
1.134645122,0.000373
1.134806197,0.000374
1.134967272,0.000374
1.135095972,0.000375
1.135256846,0.000376
1.135395323,0.000377
1.135533799,0.000377
1.135706895,0.000378
1.135867424,0.000379
1.136027953,0.00038
1.136143573,0.000381
1.136250707,0.000381
1.136357841,0.000382
1.136464976,0.000383
1.13657211,0.000383
1.136706027,0.000384
1.136839945,0.000385
1.137007342,0.000386
1.137174739,0.000388
1.137383985,0.000389
1.137593232,0.000391
1.1377261,0.000392
1.137858967,0.000393
1.137957711,0.000394
1.138056455,0.000394
1.138155199,0.000395
1.138253943,0.000396
1.138352687,0.000397
1.138476117,0.000398
1.138599547,0.000399
1.138722977,0.0004
1.138839849,0.000401
1.138936749,0.000402
1.13903365,0.000403
1.13913055,0.000404
1.139227451,0.000405
1.139324351,0.000406
1.139445477,0.000407
1.139566603,0.000409
1.139687728,0.00041
1.139808854,0.000411
1.13992998,0.000413
1.140051105,0.000414
1.140172231,0.000415
1.140293357,0.000417
1.140414482,0.000418
1.140565889,0.00042
1.140717296,0.000422
1.140868704,0.000423
1.141020111,0.000425
1.14116113,0.000427
1.141302149,0.000428
1.141412657,0.00043
1.141523164,0.000431
1.141633672,0.000432
1.141744179,0.000434
1.141854686,0.000435
1.141965194,0.000436
1.142075701,0.000438
1.142213836,0.000439
1.14235197,0.000441
1.142490104,0.000443
1.142628239,0.000445
1.142766373,0.000447
1.142939041,0.000449
1.143094529,0.000451
1.143241642,0.000453
1.143388755,0.000455
1.143525439,0.000456
1.143662122,0.000458
1.143798806,0.00046
1.14393549,0.000462
1.144072174,0.000463
1.144208857,0.000465
1.144345541,0.000467
1.144482225,0.000468
1.144618909,0.00047
1.144755592,0.000472
1.144892276,0.000474
1.145001528,0.000475
1.145099515,0.000476
1.145197502,0.000478
1.14529549,0.000479
1.145386101,0.00048
1.145459447,0.000481
1.145532793,0.000482
1.145600581,0.000483
1.14566837,0.000483
1.145736158,0.000484
1.145803946,0.000485
1.145888681,0.000486
1.145973416,0.000487
1.146058151,0.000488
1.14616407,0.00049
1.146262643,0.000491
1.146361216,0.000492
1.146459789,0.000494
1.146558362,0.000495
1.146656935,0.000496
1.146755508,0.000498
1.146854081,0.000499
1.146952654,0.0005
1.147051227,0.000501
1.147174443,0.000503
1.147297659,0.000505
1.14745168,0.000507
1.1476057,0.000509
1.14775972,0.000511
1.1479037,0.000512
1.14804768,0.000514
1.14819166,0.000516
1.148335641,0.000518
1.14846053,0.000519
1.14858542,0.000521
1.14871031,0.000522
1.148835199,0.000524
1.148960089,0.000525
1.149084978,0.000527
1.149209868,0.000528
1.149334758,0.00053
1.149459647,0.000531
1.149584537,0.000533
1.149709427,0.000534
1.149834316,0.000536
1.149959206,0.000537
1.150084096,0.000538
1.150208985,0.00054
1.150365097,0.000541
1.150521209,0.000543
1.150677322,0.000544
1.150833434,0.000546
1.150989546,0.000547
1.151184686,0.000549
1.151346654,0.00055
1.151484619,0.000552
1.151622584,0.000553
1.151760549,0.000554
1.151891187,0.000555
1.152021826,0.000556
1.152131637,0.000557
1.152219534,0.000557
1.152307431,0.000558
1.152388211,0.000558
1.152468991,0.000559
1.152549771,0.000559
1.152630551,0.00056
1.152731526,0.00056
1.152832501,0.000561
1.152933476,0.000561
1.153034452,0.000562
1.153135427,0.000562
1.153236402,0.000563
1.153362621,0.000563
1.15348884,0.000564
1.153646613,0.000565
1.153793109,0.000565
1.153939605,0.000566
1.154072671,0.000566
1.154205737,0.000567
1.154338803,0.000567
1.15447187,0.000567
1.154604936,0.000568
1.154738002,0.000568
1.154861968,0.000568
1.154985934,0.000568
1.1551099,0.000568
1.155233866,0.000569
1.155357832,0.000569
1.155481798,0.000569
1.155636755,0.000569
1.155791713,0.000569
1.15594667,0.000569
1.156101627,0.000569
1.156256585,0.000569
1.156387195,0.000569
1.156517804,0.000569
1.156648414,0.000568
1.156779024,0.000568
1.156909633,0.000568
1.157040243,0.000568
1.157170853,0.000568
1.157301463,0.000567
1.157432072,0.000567
1.157562682,0.000567
1.157693292,0.000567
1.157823901,0.000566
1.157954511,0.000566
1.158085121,0.000565
1.158215731,0.000565
1.15834634,0.000565
1.15847695,0.000564
1.15860756,0.000564
1.158738169,0.000563
1.158901432,0.000563
1.159042698,0.000562
1.159166473,0.000562
1.15928204,0.000561
1.159388635,0.000561
1.159495231,0.00056
1.159601826,0.000559
1.159708422,0.000559
1.159815017,0.000558
1.159921613,0.000558
1.160028209,0.000557
1.160134804,0.000556
1.160268049,0.000555
1.160434604,0.000554
1.16060116,0.000553
1.160767715,0.000552
1.160934271,0.000551
1.161100826,0.000549
1.161253564,0.000548
1.161406301,0.000547
1.161559038,0.000546
1.161711776,0.000544
1.161864513,0.000543
1.16201725,0.000542
1.162169987,0.00054
1.162322725,0.000539
1.16245449,0.000538
1.162586256,0.000536
1.162718022,0.000535
1.162849788,0.000534
1.162981553,0.000532
1.163113319,0.000531
1.163245085,0.00053
1.16337685,0.000528
1.163508616,0.000527
1.163640382,0.000525
1.163805089,0.000523
1.163969796,0.000522
1.164134503,0.00052
1.16429921,0.000518
1.164505094,0.000516
1.164710978,0.000513
1.164899467,0.000511
1.165087956,0.000509
1.165230469,0.000507
1.165372982,0.000505
1.165515495,0.000504
1.165632281,0.000502
1.165778265,0.000501
1.165924248,0.000499
1.166070232,0.000497
1.166252711,0.000495
1.16643519,0.000493
1.166617669,0.000491
1.166800148,0.000488
1.166982628,0.000486
1.167165107,0.000484
1.167347586,0.000482
1.167513181,0.00048
1.167661266,0.000478
1.167797913,0.000477
1.167934561,0.000475
1.168071209,0.000473
1.168207856,0.000472
1.168344504,0.00047
1.168481152,0.000468
1.1686178,0.000467
1.168788609,0.000465
1.168936128,0.000463
1.169073285,0.000462
1.169196792,0.00046
1.169320299,0.000459
1.169443806,0.000457
1.169567313,0.000456
1.169690821,0.000455
1.169845204,0.000453
1.169999588,0.000451
1.170138865,0.00045
1.170278141,0.000448
1.170417418,0.000447
1.170556694,0.000446
1.170695971,0.000444
1.170835247,0.000443
1.170974524,0.000442
1.1711138,0.00044
1.171287896,0.000439
1.171449708,0.000437
1.17161152,0.000436
1.171755115,0.000435
1.171898711,0.000433
1.172042306,0.000432
1.172185902,0.000431
1.172329498,0.00043
1.172473093,0.000429
1.172616689,0.000427
1.172796183,0.000426
1.17294771,0.000425
1.173078174,0.000424
1.173193776,0.000423
1.173301405,0.000422
